time,voltage
0.000000000000000000e+00,-5.361019372940063477e-01
1.000000000000000021e-03,-1.015468597412109375e+01
2.000000000000000042e-03,-1.013031101226806641e+01
3.000000000000000062e-03,-1.008874797821044922e+01
4.000000000000000083e-03,-1.008937263488769531e+01
5.000000000000000104e-03,-1.012968540191650391e+01
6.000000000000000125e-03,-1.014562320709228516e+01
7.000000000000000146e-03,-1.015437412261962891e+01
8.000000000000000167e-03,-1.015468597412109375e+01
8.999999999999999320e-03,-1.014593601226806641e+01
1.000000000000000021e-02,-1.013062286376953125e+01
1.099999999999999936e-02,-1.010781002044677734e+01
1.200000000000000025e-02,-1.009249782562255859e+01
1.299999999999999940e-02,-1.007218456268310547e+01
1.400000000000000029e-02,-1.008937263488769531e+01
1.499999999999999944e-02,-1.010406017303466797e+01
1.600000000000000033e-02,-1.011531066894531250e+01
1.700000000000000122e-02,-1.012999820709228516e+01
1.799999999999999864e-02,-1.013406085968017578e+01
1.899999999999999953e-02,-1.014531135559082031e+01
2.000000000000000042e-02,-1.014937400817871094e+01
2.100000000000000130e-02,-1.015562343597412109e+01
2.199999999999999872e-02,-1.015499877929687500e+01
2.299999999999999961e-02,-1.015499877929687500e+01
2.400000000000000050e-02,-1.015218639373779297e+01
2.500000000000000139e-02,-1.014749813079833984e+01
2.599999999999999881e-02,-1.014718627929687500e+01
2.699999999999999969e-02,-1.013812351226806641e+01
2.800000000000000058e-02,-1.013374805450439453e+01
2.900000000000000147e-02,-1.012499809265136719e+01
2.999999999999999889e-02,-1.011562347412109375e+01
3.099999999999999978e-02,-1.010374832153320312e+01
3.200000000000000067e-02,-1.010249805450439453e+01
3.300000000000000155e-02,-1.010468578338623047e+01
3.400000000000000244e-02,-1.009656047821044922e+01
3.500000000000000333e-02,-1.009093475341796875e+01
3.599999999999999728e-02,-1.007468509674072266e+01
3.699999999999999817e-02,-1.007468509674072266e+01
3.799999999999999906e-02,-1.007093524932861328e+01
3.899999999999999994e-02,-1.008093547821044922e+01
4.000000000000000083e-02,-1.009718513488769531e+01
4.100000000000000172e-02,-1.010218524932861328e+01
4.200000000000000261e-02,-1.009687328338623047e+01
4.299999999999999656e-02,-1.010781002044677734e+01
4.399999999999999745e-02,-1.012093544006347656e+01
4.499999999999999833e-02,-1.013031101226806641e+01
4.599999999999999922e-02,-1.013999843597412109e+01
4.700000000000000011e-02,-1.013812351226806641e+01
4.800000000000000100e-02,-1.012687301635742188e+01
4.900000000000000189e-02,-1.013624858856201172e+01
5.000000000000000278e-02,-1.012343597412109375e+01
5.099999999999999672e-02,-1.013593578338623047e+01
5.199999999999999761e-02,-1.014593601226806641e+01
5.299999999999999850e-02,-1.014281082153320312e+01
5.399999999999999939e-02,-1.014312362670898438e+01
5.500000000000000028e-02,-1.014312362670898438e+01
5.600000000000000117e-02,-1.013843631744384766e+01
5.700000000000000205e-02,-1.014249897003173828e+01
5.800000000000000294e-02,-1.014874839782714844e+01
5.899999999999999689e-02,-1.015437412261962891e+01
5.999999999999999778e-02,-1.015531158447265625e+01
6.099999999999999867e-02,-1.015437412261962891e+01
6.199999999999999956e-02,-1.015437412261962891e+01
6.300000000000000044e-02,-1.015531158447265625e+01
6.400000000000000133e-02,-1.015437412261962891e+01
6.500000000000000222e-02,-1.015531158447265625e+01
6.600000000000000311e-02,-1.015562343597412109e+01
6.700000000000000400e-02,-1.015531158447265625e+01
6.800000000000000488e-02,-1.015499877929687500e+01
6.900000000000000577e-02,-1.015499877929687500e+01
7.000000000000000666e-02,-1.015562343597412109e+01
7.099999999999999367e-02,-1.015562343597412109e+01
7.199999999999999456e-02,-1.015531158447265625e+01
7.299999999999999545e-02,-1.015468597412109375e+01
7.399999999999999634e-02,-1.015281105041503906e+01
7.499999999999999722e-02,-1.014624881744384766e+01
7.599999999999999811e-02,-1.014343643188476562e+01
7.699999999999999900e-02,-1.013499832153320312e+01
7.799999999999999989e-02,-1.013781070709228516e+01
7.900000000000000078e-02,-1.013374805450439453e+01
8.000000000000000167e-02,-1.013843631744384766e+01
8.100000000000000255e-02,-1.013624858856201172e+01
8.200000000000000344e-02,-1.012624835968017578e+01
8.300000000000000433e-02,-1.011906051635742188e+01
8.400000000000000522e-02,-1.010656070709228516e+01
8.500000000000000611e-02,-1.009062290191650391e+01
8.599999999999999312e-02,-1.008999729156494141e+01
8.699999999999999400e-02,-1.008937263488769531e+01
8.799999999999999489e-02,-1.008281040191650391e+01
8.899999999999999578e-02,-1.007312202453613281e+01
8.999999999999999667e-02,-1.007187271118164062e+01
9.099999999999999756e-02,-1.007781028747558594e+01
9.199999999999999845e-02,-1.008905982971191406e+01
9.299999999999999933e-02,-1.008812236785888672e+01
9.400000000000000022e-02,-1.010312271118164062e+01
9.500000000000000111e-02,-1.010312271118164062e+01
9.600000000000000200e-02,-1.010843563079833984e+01
9.700000000000000289e-02,-1.011687278747558594e+01
9.800000000000000377e-02,-1.011718559265136719e+01
9.900000000000000466e-02,-1.012062358856201172e+01
1.000000000000000056e-01,-1.011499786376953125e+01
1.010000000000000064e-01,-1.013374805450439453e+01
1.019999999999999934e-01,-1.014874839782714844e+01
1.029999999999999943e-01,-1.014906120300292969e+01
1.039999999999999952e-01,-1.014749813079833984e+01
1.049999999999999961e-01,-1.014906120300292969e+01
1.059999999999999970e-01,-1.015312385559082031e+01
1.069999999999999979e-01,-1.015281105041503906e+01
1.079999999999999988e-01,-1.015499877929687500e+01
1.089999999999999997e-01,-1.015593624114990234e+01
1.100000000000000006e-01,-1.015343570709228516e+01
1.110000000000000014e-01,-1.014749813079833984e+01
1.120000000000000023e-01,-1.013906097412109375e+01
1.130000000000000032e-01,-1.010406017303466797e+01
1.140000000000000041e-01,-1.009749794006347656e+01
1.150000000000000050e-01,-1.014531135559082031e+01
1.160000000000000059e-01,-1.014218616485595703e+01
1.170000000000000068e-01,-1.014187335968017578e+01
1.179999999999999938e-01,-1.004562187194824219e+01
1.189999999999999947e-01,-9.860306739807128906e+00
1.199999999999999956e-01,-9.745617866516113281e+00
1.209999999999999964e-01,-9.565614700317382812e+00
1.219999999999999973e-01,-9.447175025939941406e+00
1.229999999999999982e-01,-9.306860923767089844e+00
1.239999999999999991e-01,-9.044981956481933594e+00
1.250000000000000000e-01,-8.842791557312011719e+00
1.260000000000000009e-01,-8.767165184020996094e+00
1.270000000000000018e-01,-8.679039001464843750e+00
1.280000000000000027e-01,-8.582474708557128906e+00
1.290000000000000036e-01,-8.495285987854003906e+00
1.300000000000000044e-01,-8.410909652709960938e+00
1.310000000000000053e-01,-8.324658393859863281e+00
1.320000000000000062e-01,-8.232781410217285156e+00
1.330000000000000071e-01,-8.158093452453613281e+00
1.340000000000000080e-01,-7.966527938842773438e+00
1.350000000000000089e-01,-7.860588550567626953e+00
1.360000000000000098e-01,-7.844963550567626953e+00
1.370000000000000107e-01,-7.869651317596435547e+00
1.380000000000000115e-01,-7.844963550567626953e+00
1.390000000000000124e-01,-7.791525363922119141e+00
1.400000000000000133e-01,-7.795900344848632812e+00
1.409999999999999865e-01,-7.717148780822753906e+00
1.419999999999999873e-01,-7.691835880279541016e+00
1.429999999999999882e-01,-7.629647731781005859e+00
1.439999999999999891e-01,-7.441207408905029297e+00
1.449999999999999900e-01,-7.309017658233642578e+00
1.459999999999999909e-01,-7.300892829895019531e+00
1.469999999999999918e-01,-7.276517391204833984e+00
1.479999999999999927e-01,-7.234016418457031250e+00
1.489999999999999936e-01,-7.190890789031982422e+00
1.499999999999999944e-01,-7.151202678680419922e+00
1.509999999999999953e-01,-7.110264778137207031e+00
1.519999999999999962e-01,-7.056513786315917969e+00
1.529999999999999971e-01,-7.012450695037841797e+00
1.539999999999999980e-01,-6.848385810852050781e+00
1.549999999999999989e-01,-6.779947280883789062e+00
1.559999999999999998e-01,-6.797447681427001953e+00
1.570000000000000007e-01,-6.854011058807373047e+00
1.580000000000000016e-01,-6.855573177337646484e+00
1.590000000000000024e-01,-6.825572967529296875e+00
1.600000000000000033e-01,-6.853385925292968750e+00
1.610000000000000042e-01,-6.792759895324707031e+00
1.620000000000000051e-01,-6.782759666442871094e+00
1.630000000000000060e-01,-6.733696460723876953e+00
1.640000000000000069e-01,-6.573694229125976562e+00
1.650000000000000078e-01,-6.460254669189453125e+00
1.660000000000000087e-01,-6.474005222320556641e+00
1.670000000000000095e-01,-6.460879802703857422e+00
1.680000000000000104e-01,-6.438692092895507812e+00
1.690000000000000113e-01,-6.414004325866699219e+00
1.700000000000000122e-01,-6.386503696441650391e+00
1.710000000000000131e-01,-6.357128143310546875e+00
1.719999999999999862e-01,-6.324627876281738281e+00
1.729999999999999871e-01,-6.295877456665039062e+00
1.739999999999999880e-01,-6.142437458038330078e+00
1.749999999999999889e-01,-6.083686351776123047e+00
1.759999999999999898e-01,-6.117436885833740234e+00
1.769999999999999907e-01,-6.181500434875488281e+00
1.779999999999999916e-01,-6.205875873565673828e+00
1.789999999999999925e-01,-6.183688163757324219e+00
1.799999999999999933e-01,-6.223063468933105469e+00
1.809999999999999942e-01,-6.172438144683837891e+00
1.819999999999999951e-01,-6.168687820434570312e+00
1.829999999999999960e-01,-6.125249862670898438e+00
1.839999999999999969e-01,-5.973372459411621094e+00
1.849999999999999978e-01,-5.874620914459228516e+00
1.859999999999999987e-01,-5.900246143341064453e+00
1.869999999999999996e-01,-5.895871162414550781e+00
1.880000000000000004e-01,-5.879933357238769531e+00
1.890000000000000013e-01,-5.860558032989501953e+00
1.900000000000000022e-01,-5.840245246887207031e+00
1.910000000000000031e-01,-5.820245265960693359e+00
1.920000000000000040e-01,-5.794932365417480469e+00
1.930000000000000049e-01,-5.776181697845458984e+00
1.940000000000000058e-01,-5.623679637908935547e+00
1.950000000000000067e-01,-5.578991413116455078e+00
1.960000000000000075e-01,-5.616804599761962891e+00
1.970000000000000084e-01,-5.690867900848388672e+00
1.980000000000000093e-01,-5.718368530273437500e+00
1.990000000000000102e-01,-5.700242996215820312e+00
2.000000000000000111e-01,-5.754306316375732422e+00
2.010000000000000120e-01,-5.700242996215820312e+00
2.020000000000000129e-01,-5.698680877685546875e+00
2.030000000000000138e-01,-5.667117595672607422e+00
2.039999999999999869e-01,-5.516802787780761719e+00
2.049999999999999878e-01,-5.431488990783691406e+00
2.059999999999999887e-01,-5.457114696502685547e+00
2.069999999999999896e-01,-5.462427139282226562e+00
2.079999999999999905e-01,-5.448989391326904297e+00
2.089999999999999913e-01,-5.435239315032958984e+00
2.099999999999999922e-01,-5.417738914489746094e+00
2.109999999999999931e-01,-5.402738571166992188e+00
2.119999999999999940e-01,-5.384300708770751953e+00
2.129999999999999949e-01,-5.372113227844238281e+00
2.139999999999999958e-01,-5.220548629760742188e+00
2.149999999999999967e-01,-5.181172847747802734e+00
2.159999999999999976e-01,-5.230236053466796875e+00
2.169999999999999984e-01,-5.305549621582031250e+00
2.179999999999999993e-01,-5.334612846374511719e+00
2.190000000000000002e-01,-5.324299812316894531e+00
2.200000000000000011e-01,-5.377738475799560547e+00
2.210000000000000020e-01,-5.337112903594970703e+00
2.220000000000000029e-01,-5.331799983978271484e+00
2.230000000000000038e-01,-5.302112102508544922e+00
2.240000000000000047e-01,-5.156485080718994141e+00
2.250000000000000056e-01,-5.081796169281005859e+00
2.260000000000000064e-01,-5.108359336853027344e+00
2.270000000000000073e-01,-5.109296798706054688e+00
2.280000000000000082e-01,-5.103984355926513672e+00
2.290000000000000091e-01,-5.094608783721923828e+00
2.300000000000000100e-01,-5.078358650207519531e+00
2.310000000000000109e-01,-5.065858364105224609e+00
2.320000000000000118e-01,-5.055233478546142578e+00
2.330000000000000127e-01,-5.042733192443847656e+00
2.340000000000000135e-01,-4.893668651580810547e+00
2.349999999999999867e-01,-4.862730503082275391e+00
2.359999999999999876e-01,-4.916168689727783203e+00
2.369999999999999885e-01,-4.998670101165771484e+00
2.379999999999999893e-01,-5.028670310974121094e+00
2.389999999999999902e-01,-5.015857696533203125e+00
2.399999999999999911e-01,-5.067733764648437500e+00
2.409999999999999920e-01,-5.027108192443847656e+00
2.419999999999999929e-01,-5.034295558929443359e+00
2.429999999999999938e-01,-5.004607677459716797e+00
2.439999999999999947e-01,-4.863980293273925781e+00
2.449999999999999956e-01,-4.786479473114013672e+00
2.459999999999999964e-01,-4.823979854583740234e+00
2.469999999999999973e-01,-4.824604988098144531e+00
2.479999999999999982e-01,-4.814292430877685547e+00
2.489999999999999991e-01,-4.812104701995849609e+00
2.500000000000000000e-01,-4.797104358673095703e+00
2.510000000000000009e-01,-4.788979530334472656e+00
2.520000000000000018e-01,-4.779916763305664062e+00
2.530000000000000027e-01,-4.772728919982910156e+00
2.540000000000000036e-01,-4.623351573944091797e+00
2.550000000000000044e-01,-4.597101211547851562e+00
2.560000000000000053e-01,-4.656789779663085938e+00
2.570000000000000062e-01,-4.735853672027587891e+00
2.580000000000000071e-01,-4.766791343688964844e+00
2.590000000000000080e-01,-4.756166458129882812e+00
2.600000000000000089e-01,-4.808667182922363281e+00
2.610000000000000098e-01,-4.771166324615478516e+00
2.620000000000000107e-01,-4.783354282379150391e+00
2.630000000000000115e-01,-4.755228996276855469e+00
2.640000000000000124e-01,-4.614289283752441406e+00
2.650000000000000133e-01,-4.539600372314453125e+00
2.660000000000000142e-01,-4.577725887298583984e+00
2.670000000000000151e-01,-4.582101345062255859e+00
2.680000000000000160e-01,-4.574913501739501953e+00
2.690000000000000169e-01,-4.571475982666015625e+00
2.700000000000000178e-01,-4.563663482666015625e+00
2.710000000000000187e-01,-4.555225849151611328e+00
2.720000000000000195e-01,-4.546475410461425781e+00
2.730000000000000204e-01,-4.541788101196289062e+00
2.740000000000000213e-01,-4.393348217010498047e+00
2.750000000000000222e-01,-4.374910354614257812e+00
2.760000000000000231e-01,-4.430849075317382812e+00
2.770000000000000240e-01,-4.513975143432617188e+00
2.780000000000000249e-01,-4.539288043975830078e+00
2.790000000000000258e-01,-4.534600257873535156e+00
2.800000000000000266e-01,-4.589601516723632812e+00
2.810000000000000275e-01,-4.548975467681884766e+00
2.819999999999999729e-01,-4.563663482666015625e+00
2.829999999999999738e-01,-4.545225620269775391e+00
2.839999999999999747e-01,-4.400223255157470703e+00
2.849999999999999756e-01,-4.324909687042236328e+00
2.859999999999999765e-01,-4.365222930908203125e+00
2.869999999999999774e-01,-4.370535373687744141e+00
2.879999999999999782e-01,-4.374598026275634766e+00
2.889999999999999791e-01,-4.371160507202148438e+00
2.899999999999999800e-01,-4.355847835540771484e+00
2.909999999999999809e-01,-4.355222702026367188e+00
2.919999999999999818e-01,-4.344285011291503906e+00
2.929999999999999827e-01,-4.334909915924072266e+00
2.939999999999999836e-01,-4.200845241546630859e+00
2.949999999999999845e-01,-4.181157588958740234e+00
2.959999999999999853e-01,-4.237408638000488281e+00
2.969999999999999862e-01,-4.317409515380859375e+00
2.979999999999999871e-01,-4.344597339630126953e+00
2.989999999999999880e-01,-4.345535278320312500e+00
2.999999999999999889e-01,-4.393973350524902344e+00
3.009999999999999898e-01,-4.355222702026367188e+00
3.019999999999999907e-01,-4.380535602569580078e+00
3.029999999999999916e-01,-4.360222816467285156e+00
