time,voltage
3.190000,0.238000
3.200000,0.240000
3.210000,0.242000
3.220000,0.244000
3.230000,0.246000
3.240000,0.248000
3.250000,0.250000
3.260000,0.252000
3.270000,0.254000
3.280000,0.256000
3.290000,0.258000
3.300000,0.260000
3.310000,0.262000
3.320000,0.264000
3.330000,0.266000
3.340000,0.268000
3.350000,0.270000
3.360000,0.272000
3.370000,0.274000
3.380000,0.276000
3.390000,0.278000
3.400000,0.280000
3.410000,0.282000
3.420000,0.284000
3.430000,0.286000
3.440000,0.288000
3.450000,0.290000
3.460000,0.292000
3.470000,0.294000
3.480000,0.296000
3.490000,0.298000
3.500000,0.300000
3.510000,0.302000
3.520000,0.304000
3.530000,0.306000
3.540000,0.308000
3.550000,0.310000
3.560000,0.312000
3.570000,0.314000
3.580000,0.316000
3.590000,0.318000
3.600000,0.320000
3.610000,0.322000
3.620000,0.324000
3.630000,0.326000
3.640000,0.328000
3.650000,0.330000
3.660000,0.332000
3.670000,0.334000
3.680000,0.336000
3.690000,0.338000
3.700000,0.340000
3.710000,0.342000
3.720000,0.344000
3.730000,0.346000
3.740000,0.348000
3.750000,0.350000
3.760000,0.352000
3.770000,0.354000
3.780000,0.356000
3.790000,0.358000
3.800000,0.360000
3.810000,0.362000
3.820000,0.364000
3.830000,0.366000
3.840000,0.368000
3.850000,0.370000
3.860000,0.372000
3.870000,0.374000
3.880000,0.376000
3.890000,0.378000
3.900000,0.380000
3.910000,0.382000
3.920000,0.384000
3.930000,0.386000
3.940000,0.388000
3.950000,0.390000
3.960000,0.392000
3.970000,0.394000
3.980000,0.396000
3.990000,0.398000
4.000000,0.400000
4.010000,0.402000
4.020000,0.404000
4.030000,0.406000
4.040000,0.408000
4.050000,0.410000
4.060000,0.412000
4.070000,0.414000
4.080000,0.416000
4.090000,0.418000
4.100000,0.420000
4.110000,0.422000
4.120000,0.424000
4.130000,0.426000
4.140000,0.428000
4.150000,0.430000
4.160000,0.432000
4.170000,0.434000
4.180000,0.436000
4.190000,0.438000
4.200000,0.440000
4.210000,0.442000
4.220000,0.444000
4.230000,0.446000
4.240000,0.448000
4.250000,0.450000
4.260000,0.452000
4.270000,0.454000
4.280000,0.456000
4.290000,0.458000
4.300000,0.460000
4.310000,0.462000
4.320000,0.464000
4.330000,0.466000
4.340000,0.468000
4.350000,0.470000
4.360000,0.472000
4.370000,0.474000
4.380000,0.476000
4.390000,0.478000
4.400000,0.480000
4.410000,0.482000
4.420000,0.484000
4.430000,0.486000
4.440000,0.488000
4.450000,0.490000
4.460000,0.492000
4.470000,0.494000
4.480000,0.496000
4.490000,0.498000
4.500000,0.500000
4.510000,0.502000
4.520000,0.504000
4.530000,0.506000
4.540000,0.508000
4.550000,0.510000
4.560000,0.512000
4.570000,0.514000
4.580000,0.516000
4.590000,0.518000
4.600000,0.520000
4.610000,0.522000
4.620000,0.524000
4.630000,0.526000
4.640000,0.528000
4.650000,0.530000
4.660000,0.532000
4.670000,0.534000
4.680000,0.536000
4.690000,0.538000
4.700000,0.540000
4.710000,0.542000
4.720000,0.544000
4.730000,0.546000
4.740000,0.548000
4.750000,0.550000
4.760000,0.552000
4.770000,0.554000
4.780000,0.556000
4.790000,0.558000
4.800000,0.560000
4.810000,0.562000
4.820000,0.564000
4.830000,0.566000
4.840000,0.568000
4.850000,0.570000
4.860000,0.572000
4.870000,0.574000
4.880000,0.576000
4.890000,0.578000
4.900000,0.580000
4.910000,0.582000
4.920000,0.584000
4.930000,0.586000
4.940000,0.588000
4.950000,0.590000
4.960000,0.592000
4.970000,0.594000
4.980000,0.596000
4.990000,0.598000
5.000000,0.600000
5.010000,0.598000
5.020000,0.596000
5.030000,0.594000
5.040000,0.592000
5.050000,0.590000
5.060000,0.588000
5.070000,0.586000
5.080000,0.584000
5.090000,0.582000
5.100000,0.580000
5.110000,0.578000
5.120000,0.576000
5.130000,0.574000
5.140000,0.572000
5.150000,0.570000
5.160000,0.568000
5.170000,0.566000
5.180000,0.564000
5.190000,0.562000
5.200000,0.560000
5.210000,0.558000
5.220000,0.556000
5.230000,0.554000
5.240000,0.552000
5.250000,0.550000
5.260000,0.548000
5.270000,0.546000
5.280000,0.544000
5.290000,0.542000
5.300000,0.540000
5.310000,0.538000
5.320000,0.536000
5.330000,0.534000
5.340000,0.532000
5.350000,0.530000
5.360000,0.528000
5.370000,0.526000
5.380000,0.524000
5.390000,0.522000
5.400000,0.520000
5.410000,0.518000
5.420000,0.516000
5.430000,0.514000
5.440000,0.512000
5.450000,0.510000
5.460000,0.508000
5.470000,0.506000
5.480000,0.504000
5.490000,0.502000
5.500000,0.500000
5.510000,0.498000
5.520000,0.496000
5.530000,0.494000
5.540000,0.492000
5.550000,0.490000
5.560000,0.488000
5.570000,0.486000
5.580000,0.484000
5.590000,0.482000
5.600000,0.480000
5.610000,0.478000
5.620000,0.476000
5.630000,0.474000
5.640000,0.472000
5.650000,0.470000
5.660000,0.468000
5.670000,0.466000
5.680000,0.464000
5.690000,0.462000
5.700000,0.460000
5.710000,0.458000
5.720000,0.456000
5.730000,0.454000
5.740000,0.452000
5.750000,0.450000
5.760000,0.448000
5.770000,0.446000
5.780000,0.444000
5.790000,0.442000
5.800000,0.440000
5.810000,0.438000
5.820000,0.436000
5.830000,0.434000
5.840000,0.432000
5.850000,0.430000
5.860000,0.428000
5.870000,0.426000
5.880000,0.424000
5.890000,0.422000
5.900000,0.420000
5.910000,0.418000
5.920000,0.416000
5.930000,0.414000
5.940000,0.412000
5.950000,0.410000
5.960000,0.408000
5.970000,0.406000
5.980000,0.404000
5.990000,0.402000
6.000000,0.400000
6.010000,0.398000
6.020000,0.396000
6.030000,0.394000
6.040000,0.392000
6.050000,0.390000
6.060000,0.388000
6.070000,0.386000
6.080000,0.384000
6.090000,0.382000
6.100000,0.380000
6.110000,0.378000
6.120000,0.376000
6.130000,0.374000
6.140000,0.372000
6.150000,0.370000
6.160000,0.368000
6.170000,0.366000
6.180000,0.364000
6.190000,0.362000
6.200000,0.360000
6.210000,0.358000
6.220000,0.356000
6.230000,0.354000
6.240000,0.352000
6.250000,0.350000
6.260000,0.348000
6.270000,0.346000
6.280000,0.344000
6.290000,0.342000
6.300000,0.340000
6.310000,0.338000
6.320000,0.336000
6.330000,0.334000
6.340000,0.332000
6.350000,0.330000
6.360000,0.328000
6.370000,0.326000
6.380000,0.324000
6.390000,0.322000
6.400000,0.320000
6.410000,0.318000
6.420000,0.316000
6.430000,0.314000
6.440000,0.312000
6.450000,0.310000
6.460000,0.308000
6.470000,0.306000
6.480000,0.304000
6.490000,0.302000
6.500000,0.300000
6.510000,0.298000
6.520000,0.296000
6.530000,0.294000
6.540000,0.292000
6.550000,0.290000
6.560000,0.288000
6.570000,0.286000
6.580000,0.284000
6.590000,0.282000
6.600000,0.280000
6.610000,0.278000
6.620000,0.276000
6.630000,0.274000
6.640000,0.272000
6.650000,0.270000
6.660000,0.268000
6.670000,0.266000
6.680000,0.264000
6.690000,0.262000
6.700000,0.260000
6.710000,0.258000
6.720000,0.256000
6.730000,0.254000
6.740000,0.252000
6.750000,0.250000
6.760000,0.248000
6.770000,0.246000
6.780000,0.244000
6.790000,0.242000
6.800000,0.240000
6.810000,0.238000
6.820000,0.236000
6.830000,0.234000
6.840000,0.232000
6.850000,0.230000
6.860000,0.228000
6.870000,0.226000
6.880000,0.224000
6.890000,0.222000
6.900000,0.220000
6.910000,0.218000
6.920000,0.216000
6.930000,0.214000
6.940000,0.212000
6.950000,0.210000
6.960000,0.208000
6.970000,0.206000
6.980000,0.204000
6.990000,0.202000
7.000000,0.200000
7.010000,0.198000
7.020000,0.196000
7.030000,0.194000
7.040000,0.192000
7.050000,0.190000
7.060000,0.188000
7.070000,0.186000
7.080000,0.184000
7.090000,0.182000
7.100000,0.180000
7.110000,0.178000
7.120000,0.176000
7.130000,0.174000
7.140000,0.172000
7.150000,0.170000
7.160000,0.168000
7.170000,0.166000
7.180000,0.164000
7.190000,0.162000
7.200000,0.160000
7.210000,0.158000
7.220000,0.156000
7.230000,0.154000
7.240000,0.152000
7.250000,0.150000
7.260000,0.148000
7.270000,0.146000
7.280000,0.144000
7.290000,0.142000
7.300000,0.140000
7.310000,0.138000
7.320000,0.136000
7.330000,0.134000
7.340000,0.132000
7.350000,0.130000
7.360000,0.128000
7.370000,0.126000
7.380000,0.124000
7.390000,0.122000
7.400000,0.120000
7.410000,0.118000
7.420000,0.116000
7.430000,0.114000
7.440000,0.112000
7.450000,0.110000
7.460000,0.108000
7.470000,0.106000
7.480000,0.104000
7.490000,0.102000
7.500000,0.100000
7.510000,0.098000
7.520000,0.096000
7.530000,0.094000
7.540000,0.092000
7.550000,0.090000
7.560000,0.088000
7.570000,0.086000
7.580000,0.084000
7.590000,0.082000
7.600000,0.080000
7.610000,0.078000
7.620000,0.076000
7.630000,0.074000
7.640000,0.072000
7.650000,0.070000
7.660000,0.068000
7.670000,0.066000
7.680000,0.064000
7.690000,0.062000
7.700000,0.060000
7.710000,0.058000
7.720000,0.056000
7.730000,0.054000
7.740000,0.052000
7.750000,0.050000
7.760000,0.048000
7.770000,0.046000
7.780000,0.044000
7.790000,0.042000
7.800000,0.040000
7.810000,0.038000
7.820000,0.036000
7.830000,0.034000
7.840000,0.032000
7.850000,0.030000
7.860000,0.028000
7.870000,0.026000
7.880000,0.024000
7.890000,0.022000
7.900000,0.020000
7.910000,0.018000
7.920000,0.016000
7.930000,0.014000
7.940000,0.012000
7.950000,0.010000
7.960000,0.008000
7.970000,0.006000
7.980000,0.004000
7.990000,0.002000
8.000000,0.000000
8.010000,-0.002000
8.020000,-0.004000
8.030000,-0.006000
8.040000,-0.008000
8.050000,-0.010000
8.060000,-0.012000
8.070000,-0.014000
8.080000,-0.016000
8.090000,-0.018000
8.100000,-0.020000
8.110000,-0.022000
8.120000,-0.024000
8.130000,-0.026000
8.140000,-0.028000
8.150000,-0.030000
8.160000,-0.032000
8.170000,-0.034000
8.180000,-0.036000
8.190000,-0.038000
8.200000,-0.040000
8.210000,-0.042000
8.220000,-0.044000
8.230000,-0.046000
8.240000,-0.048000
8.250000,-0.050000
8.260000,-0.052000
8.270000,-0.054000
8.280000,-0.056000
8.290000,-0.058000
8.300000,-0.060000
8.310000,-0.062000
8.320000,-0.064000
8.330000,-0.066000
8.340000,-0.068000
8.350000,-0.070000
8.360000,-0.072000
8.370000,-0.074000
8.380000,-0.076000
8.390000,-0.078000
8.400000,-0.080000
8.410000,-0.082000
8.420000,-0.084000
8.430000,-0.086000
8.440000,-0.088000
8.450000,-0.090000
8.460000,-0.092000
8.470000,-0.094000
8.480000,-0.096000
8.490000,-0.098000
8.500000,-0.100000
8.510000,-0.102000
8.520000,-0.104000
8.530000,-0.106000
8.540000,-0.108000
8.550000,-0.110000
8.560000,-0.112000
8.570000,-0.114000
8.580000,-0.116000
8.590000,-0.118000
8.600000,-0.120000
8.610000,-0.122000
8.620000,-0.124000
8.630000,-0.126000
8.640000,-0.128000
8.650000,-0.130000
8.660000,-0.132000
8.670000,-0.134000
8.680000,-0.136000
8.690000,-0.138000
8.700000,-0.140000
8.710000,-0.142000
8.720000,-0.144000
8.730000,-0.146000
8.740000,-0.148000
8.750000,-0.150000
8.760000,-0.152000
8.770000,-0.154000
8.780000,-0.156000
8.790000,-0.158000
8.800000,-0.160000
8.810000,-0.162000
8.820000,-0.164000
8.830000,-0.166000
8.840000,-0.168000
8.850000,-0.170000
8.860000,-0.172000
8.870000,-0.174000
8.880000,-0.176000
8.890000,-0.178000
8.900000,-0.180000
8.910000,-0.182000
8.920000,-0.184000
8.930000,-0.186000
8.940000,-0.188000
8.950000,-0.190000
8.960000,-0.192000
8.970000,-0.194000
8.980000,-0.196000
8.990000,-0.198000
9.000000,-0.200000
9.010000,-0.198000
9.020000,-0.196000
9.030000,-0.194000
9.040000,-0.192000
9.050000,-0.190000
9.060000,-0.188000
9.070000,-0.186000
9.080000,-0.184000
9.090000,-0.182000
9.100000,-0.180000
9.110000,-0.178000
9.120000,-0.176000
9.130000,-0.174000
9.140000,-0.172000
9.150000,-0.170000
9.160000,-0.168000
9.170000,-0.166000
9.180000,-0.164000
9.190000,-0.162000
9.200000,-0.160000
9.210000,-0.158000
9.220000,-0.156000
9.230000,-0.154000
9.240000,-0.152000
9.250000,-0.150000
9.260000,-0.148000
9.270000,-0.146000
9.280000,-0.144000
9.290000,-0.142000
9.300000,-0.140000
9.310000,-0.138000
9.320000,-0.136000
9.330000,-0.134000
9.340000,-0.132000
9.350000,-0.130000
9.360000,-0.128000
9.370000,-0.126000
9.380000,-0.124000
9.390000,-0.122000
9.400000,-0.120000
9.410000,-0.118000
9.420000,-0.116000
9.430000,-0.114000
9.440000,-0.112000
9.450000,-0.110000
9.460000,-0.108000
9.470000,-0.106000
9.480000,-0.104000
9.490000,-0.102000
9.500000,-0.100000
9.510000,-0.098000
9.520000,-0.096000
9.530000,-0.094000
9.540000,-0.092000
9.550000,-0.090000
9.560000,-0.088000
9.570000,-0.086000
9.580000,-0.084000
9.590000,-0.082000
9.600000,-0.080000
9.610000,-0.078000
9.620000,-0.076000
9.630000,-0.074000
9.640000,-0.072000
9.650000,-0.070000
9.660000,-0.068000
9.670000,-0.066000
9.680000,-0.064000
9.690000,-0.062000
9.700000,-0.060000
9.710000,-0.058000
9.720000,-0.056000
9.730000,-0.054000
9.740000,-0.052000
9.750000,-0.050000
9.760000,-0.048000
9.770000,-0.046000
9.780000,-0.044000
9.790000,-0.042000
9.800000,-0.040000
9.810000,-0.038000
9.820000,-0.036000
9.830000,-0.034000
9.840000,-0.032000
9.850000,-0.030000
9.860000,-0.028000
9.870000,-0.026000
9.880000,-0.024000
9.890000,-0.022000
9.900000,-0.020000
9.910000,-0.018000
9.920000,-0.016000
9.930000,-0.014000
9.940000,-0.012000
9.950000,-0.010000
9.960000,-0.008000
9.970000,-0.006000
9.980000,-0.004000
9.990000,-0.002000
10.000000,0.000000
10.010000,0.002000
10.020000,0.004000
10.030000,0.006000
10.040000,0.008000
10.050000,0.010000
10.060000,0.012000
10.070000,0.014000
10.080000,0.016000
10.090000,0.018000
10.100000,0.020000
10.110000,0.022000
10.120000,0.024000
10.130000,0.026000
10.140000,0.028000
10.150000,0.030000
10.160000,0.032000
10.170000,0.034000
10.180000,0.036000
10.190000,0.038000
10.200000,0.040000
10.210000,0.042000
10.220000,0.044000
10.230000,0.046000
10.240000,0.048000
10.250000,0.050000
10.260000,0.052000
10.270000,0.054000
10.280000,0.056000
10.290000,0.058000
10.300000,0.060000
10.310000,0.062000
10.320000,0.064000
10.330000,0.066000
10.340000,0.068000
10.350000,0.070000
10.360000,0.072000
10.370000,0.074000
10.380000,0.076000
10.390000,0.078000
10.400000,0.080000
10.410000,0.082000
10.420000,0.084000
10.430000,0.086000
10.440000,0.088000
10.450000,0.090000
10.460000,0.092000
10.470000,0.094000
10.480000,0.096000
10.490000,0.098000
10.500000,0.100000
10.510000,0.102000
10.520000,0.104000
10.530000,0.106000
10.540000,0.108000
10.550000,0.110000
10.560000,0.112000
10.570000,0.114000
10.580000,0.116000
10.590000,0.118000
10.600000,0.120000
10.610000,0.122000
10.620000,0.124000
10.630000,0.126000
10.640000,0.128000
10.650000,0.130000
10.660000,0.132000
10.670000,0.134000
10.680000,0.136000
10.690000,0.138000
10.700000,0.140000
10.710000,0.142000
10.720000,0.144000
10.730000,0.146000
10.740000,0.148000
10.750000,0.150000
10.760000,0.152000
10.770000,0.154000
10.780000,0.156000
10.790000,0.158000
10.800000,0.160000
10.810000,0.162000
10.820000,0.164000
10.830000,0.166000
10.840000,0.168000
10.850000,0.170000
10.860000,0.172000
10.870000,0.174000
10.880000,0.176000
10.890000,0.178000
10.900000,0.180000
10.910000,0.182000
10.920000,0.184000
